Timestamp,Used_Mem(MB),Avail_Mem(MB),GPU0_Util(%),GPU0_MemUsed(MB),GPU0_MemFree(MB)
2025-03-21 11:12:44,1892,13475,80,17493,5098
2025-03-21 11:12:49,1901,13465,80,17493,5098
2025-03-21 11:12:55,1888,13478,100,17493,5098
2025-03-21 11:13:00,1847,13520,80,17493,5098
2025-03-21 11:13:05,1797,13570,100,17493,5098
2025-03-21 11:13:10,1902,13465,80,17493,5098
2025-03-21 11:13:15,1868,13499,80,17493,5098
2025-03-21 11:13:21,1827,13540,100,17493,5098
2025-03-21 11:13:26,1807,13559,80,17493,5098
2025-03-21 11:13:31,1833,13534,100,17493,5098
2025-03-21 11:13:36,1845,13522,80,17493,5098
2025-03-21 11:13:42,1890,13478,80,17493,5098
2025-03-21 11:13:47,1845,13522,100,17493,5098
2025-03-21 11:13:52,1777,13589,94,17493,5098
2025-03-21 11:13:57,1874,13493,80,17493,5098
2025-03-21 11:14:03,1865,13501,100,17493,5098
2025-03-21 11:14:08,1845,13522,80,17493,5098
2025-03-21 11:14:13,1835,13531,100,17493,5098
2025-03-21 11:14:18,1832,13535,80,17493,5098
2025-03-21 11:14:23,1836,13530,80,17493,5098
2025-03-21 11:14:29,1913,13454,80,17493,5098
2025-03-21 11:14:34,1864,13503,100,17493,5098
2025-03-21 11:14:39,1840,13527,80,17493,5098
2025-03-21 11:14:44,1850,13516,80,17493,5098
2025-03-21 11:14:50,1861,13506,80,17493,5098
2025-03-21 11:14:55,1917,13449,100,17493,5098
2025-03-21 11:15:00,1839,13527,80,17493,5098
2025-03-21 11:15:05,1849,13518,100,17493,5098
2025-03-21 11:15:11,1826,13541,100,17493,5098
2025-03-21 11:15:16,1796,13571,100,17493,5098
2025-03-21 11:15:21,1854,13511,80,17493,5098
2025-03-21 11:15:26,1856,13509,80,17493,5098
2025-03-21 11:15:31,1821,13546,100,17493,5098
2025-03-21 11:15:37,1822,13545,83,17493,5098
2025-03-21 11:15:42,1858,13509,83,17493,5098
2025-03-21 11:15:47,1821,13545,100,17493,5098
2025-03-21 11:15:52,1834,13532,80,17493,5098
2025-03-21 11:15:58,1893,13474,100,17493,5098
2025-03-21 11:16:03,1876,13490,80,17493,5098
2025-03-21 11:16:08,1912,13455,80,17493,5098
2025-03-21 11:16:13,1911,13456,100,17493,5098
2025-03-21 11:16:19,1894,13472,81,17493,5098
2025-03-21 11:16:24,1920,13446,80,17493,5098
2025-03-21 11:16:29,1869,13498,100,17493,5098
2025-03-21 11:16:34,1854,13513,80,17493,5098
2025-03-21 11:16:40,1813,13553,100,17493,5098
2025-03-21 11:16:45,1824,13543,80,17493,5098
2025-03-21 11:16:50,1901,13466,80,17493,5098
2025-03-21 11:16:55,1906,13461,80,17493,5098
2025-03-21 11:17:00,1841,13525,80,17493,5098
2025-03-21 11:17:06,1814,13556,100,17493,5098
2025-03-21 11:17:11,1834,13530,80,17493,5098
2025-03-21 11:17:16,1778,13589,80,17493,5098
2025-03-21 11:17:21,1804,13562,100,17493,5098
2025-03-21 11:17:27,1874,13493,80,17493,5098
2025-03-21 11:17:32,1873,13493,100,17493,5098
2025-03-21 11:17:37,1887,13479,80,17493,5098
2025-03-21 11:17:42,1831,13535,80,17493,5098
2025-03-21 11:17:48,1812,13554,100,17493,5098
2025-03-21 11:17:53,1858,13508,80,17493,5098
2025-03-21 11:17:58,1920,13447,80,17493,5098
2025-03-21 11:18:03,1841,13525,100,17493,5098
2025-03-21 11:18:08,1832,13535,80,17493,5098
2025-03-21 11:18:14,1836,13531,80,17493,5098
2025-03-21 11:18:19,1840,13527,100,17493,5098
2025-03-21 11:18:24,1843,13523,80,17493,5098
2025-03-21 11:18:29,1842,13525,100,17493,5098
2025-03-21 11:18:35,1883,13483,80,17493,5098
2025-03-21 11:18:40,1850,13517,80,17493,5098
2025-03-21 11:18:45,1833,13533,100,17493,5098
2025-03-21 11:18:50,1831,13535,86,17493,5098
2025-03-21 11:18:56,1870,13496,80,17493,5098
2025-03-21 11:19:01,1837,13530,100,17493,5098
2025-03-21 11:19:06,1820,13547,80,17493,5098
2025-03-21 11:19:11,1856,13510,96,17493,5098
2025-03-21 11:19:16,1896,13471,96,17493,5098
2025-03-21 11:19:22,1819,13547,80,17493,5098
2025-03-21 11:19:27,1901,13466,100,17493,5098
2025-03-21 11:19:32,1862,13504,60,17493,5098
2025-03-21 11:19:37,1932,13434,80,17493,5098
2025-03-21 11:19:43,1943,13424,95,17493,5098
2025-03-21 11:19:48,1933,13434,96,17493,5098
2025-03-21 11:19:53,1862,13504,90,17493,5098
2025-03-21 11:19:58,1840,13526,100,17493,5098
2025-03-21 11:20:04,1824,13542,81,17493,5098
2025-03-21 11:20:09,1823,13544,100,17493,5098
2025-03-21 11:20:14,1813,13554,80,17493,5098
2025-03-21 11:20:19,1794,13572,100,17493,5098
2025-03-21 11:20:24,1796,13572,80,17493,5098
2025-03-21 11:20:30,1860,13506,80,17493,5098
2025-03-21 11:20:35,1835,13531,100,17493,5098
2025-03-21 11:20:40,1814,13552,80,17493,5098
2025-03-21 11:20:45,1813,13553,100,17493,5098
2025-03-21 11:20:51,1890,13473,80,17493,5098
2025-03-21 11:20:56,1892,13476,100,17493,5098
2025-03-21 11:21:01,1830,13537,80,17493,5098
2025-03-21 11:21:06,1864,13502,80,17493,5098
2025-03-21 11:21:12,1872,13495,80,17493,5098
2025-03-21 11:21:17,1849,13517,100,17493,5098
2025-03-21 11:21:22,1862,13504,82,17493,5098
2025-03-21 11:21:27,1850,13516,80,17493,5098
2025-03-21 11:21:32,1896,13470,100,17493,5098
2025-03-21 11:21:38,1841,13525,96,17493,5098
2025-03-21 11:21:43,1802,13565,96,17493,5098
2025-03-21 11:21:48,1861,13507,80,17493,5098
2025-03-21 11:21:53,1846,13522,80,17493,5098
2025-03-21 11:21:59,1913,13454,91,17493,5098
2025-03-21 11:22:04,1832,13535,80,17493,5098
2025-03-21 11:22:09,1893,13474,100,17493,5098
2025-03-21 11:22:14,1846,13521,80,17493,5098
2025-03-21 11:22:20,1830,13537,100,17493,5098
2025-03-21 11:22:25,1847,13520,80,17493,5098
2025-03-21 11:22:30,1830,13537,100,17493,5098
2025-03-21 11:22:35,1837,13530,91,17493,5098
2025-03-21 11:22:40,1878,13488,80,17493,5098
2025-03-21 11:22:46,1831,13536,100,17493,5098
2025-03-21 11:22:51,1801,13565,80,17493,5098
2025-03-21 11:22:56,1855,13511,80,17493,5098
2025-03-21 11:23:01,1915,13452,83,17493,5098
2025-03-21 11:23:07,1931,13437,100,17493,5098
2025-03-21 11:23:12,1858,13508,99,17493,5098
2025-03-21 11:23:17,1899,13467,80,17493,5098
2025-03-21 11:23:22,1851,13517,80,17493,5098
2025-03-21 11:23:28,1855,13512,100,17493,5098
2025-03-21 11:23:33,1924,13443,80,17493,5098
2025-03-21 11:23:38,1859,13507,79,17493,5098
2025-03-21 11:23:43,1836,13531,89,17493,5098
2025-03-21 11:23:48,1829,13537,100,17493,5098
2025-03-21 11:23:54,1818,13548,80,17493,5098
2025-03-21 11:23:59,1839,13528,91,17493,5098
2025-03-21 11:24:04,1827,13539,99,17493,5098
2025-03-21 11:24:09,1823,13543,100,17493,5098
2025-03-21 11:24:15,1790,13576,80,17493,5098
2025-03-21 11:24:20,1811,13556,80,17493,5098
2025-03-21 11:24:25,1850,13517,80,17493,5098
2025-03-21 11:24:30,1861,13502,80,17493,5098
2025-03-21 11:24:36,1834,13533,100,17493,5098
2025-03-21 11:24:41,1812,13554,80,17493,5098
2025-03-21 11:24:46,1863,13503,80,17493,5098
2025-03-21 11:24:51,1844,13523,100,17493,5098
2025-03-21 11:24:56,1847,13520,95,17493,5098
2025-03-21 11:25:02,1846,13520,95,17493,5098
2025-03-21 11:25:07,1821,13545,80,17493,5098
2025-03-21 11:25:12,1805,13561,80,17493,5098
2025-03-21 11:25:17,1891,13476,80,17493,5098
2025-03-21 11:25:23,1852,13514,100,17493,5098
2025-03-21 11:25:28,1842,13525,80,17493,5098
2025-03-21 11:25:33,1853,13514,100,17493,5098
2025-03-21 11:25:38,1882,13485,80,17493,5098
2025-03-21 11:25:44,1901,13465,100,17493,5098
2025-03-21 11:25:49,1848,13519,80,17493,5098
2025-03-21 11:25:54,1821,13546,90,17493,5098
2025-03-21 11:25:59,1786,13581,94,17493,5098
2025-03-21 11:26:04,1836,13531,95,17493,5098
2025-03-21 11:26:10,1844,13523,80,17493,5098
2025-03-21 11:26:15,1870,13496,100,17493,5098
2025-03-21 11:26:20,1844,13523,80,17493,5098
2025-03-21 11:26:25,1865,13501,100,17493,5098
2025-03-21 11:26:31,1869,13497,80,17493,5098
2025-03-21 11:26:36,1894,13472,80,17493,5098
2025-03-21 11:26:41,1882,13485,76,17493,5098
2025-03-21 11:26:46,1801,13565,99,17493,5098
2025-03-21 11:26:52,1869,13500,89,17493,5098
2025-03-21 11:26:57,1856,13510,88,17493,5098
2025-03-21 11:27:02,1884,13482,100,17493,5098
2025-03-21 11:27:07,1877,13491,81,17493,5098
2025-03-21 11:27:12,1848,13519,90,17493,5098
2025-03-21 11:27:18,1841,13525,99,17493,5098
2025-03-21 11:27:23,1845,13521,80,17493,5098
2025-03-21 11:27:28,1816,13550,100,17493,5098
2025-03-21 11:27:33,1829,13538,80,17493,5098
2025-03-21 11:27:39,1903,13463,80,17493,5098
2025-03-21 11:27:44,1893,13473,80,17493,5098
2025-03-21 11:27:49,1887,13479,100,17493,5098
2025-03-21 11:27:54,1874,13493,80,17493,5098
2025-03-21 11:28:00,1840,13527,80,17493,5098
2025-03-21 11:28:05,1866,13500,100,17493,5098
2025-03-21 11:28:10,1841,13525,80,17493,5098
2025-03-21 11:28:15,1889,13478,100,17493,5098
2025-03-21 11:28:21,1849,13517,80,17493,5098
2025-03-21 11:28:26,1858,13508,80,17493,5098
2025-03-21 11:28:31,1786,13580,100,17493,5098
2025-03-21 11:28:36,1851,13516,80,17493,5098
2025-03-21 11:28:41,1864,13502,91,17493,5098
2025-03-21 11:28:47,1851,13515,80,17493,5098
2025-03-21 11:28:52,1788,13579,100,17493,5098
2025-03-21 11:28:57,1806,13561,80,17493,5098
2025-03-21 11:29:02,1897,13469,80,17493,5098
2025-03-21 11:29:08,1821,13545,80,17493,5098
2025-03-21 11:29:13,1888,13479,80,17493,5098
2025-03-21 11:29:18,1896,13470,100,17493,5098
2025-03-21 11:29:23,1904,13463,80,17493,5098
2025-03-21 11:29:28,1906,13461,80,17493,5098
2025-03-21 11:29:34,1851,13516,100,17493,5098
2025-03-21 11:29:39,1817,13549,81,17493,5098
2025-03-21 11:29:44,1808,13559,100,17493,5098
2025-03-21 11:29:49,1811,13555,80,17493,5098
2025-03-21 11:29:55,1831,13536,80,17493,5098
2025-03-21 11:30:00,1867,13500,100,17493,5098
2025-03-21 11:30:05,1833,13534,80,17493,5098
2025-03-21 11:30:10,1874,13492,80,17493,5098
2025-03-21 11:30:16,1831,13535,100,17493,5098
2025-03-21 11:30:21,1885,13481,80,17493,5098
2025-03-21 11:30:26,1910,13456,80,17493,5098
2025-03-21 11:30:31,1908,13458,95,17493,5098
2025-03-21 11:30:36,1872,13494,94,17493,5098
2025-03-21 11:30:42,1823,13544,100,17493,5098
2025-03-21 11:30:47,1780,13585,77,17493,5098
2025-03-21 11:30:52,1801,13565,100,17493,5098
2025-03-21 11:30:57,1828,13538,80,17493,5098
2025-03-21 11:31:03,1894,13473,80,17493,5098
2025-03-21 11:31:08,1892,13475,80,17493,5098
2025-03-21 11:31:13,1841,13525,100,17493,5098
2025-03-21 11:31:18,1831,13535,80,17493,5098
2025-03-21 11:31:24,1837,13530,100,17493,5098
2025-03-21 11:31:29,1860,13506,80,17493,5098
2025-03-21 11:31:34,1913,13454,80,17493,5098
2025-03-21 11:31:39,1827,13540,80,17493,5098
2025-03-21 11:31:44,1845,13522,100,17493,5098
2025-03-21 11:31:50,1870,13497,80,17493,5098
2025-03-21 11:31:55,1860,13507,100,17493,5098
2025-03-21 11:32:00,1879,13487,80,17493,5098
2025-03-21 11:32:05,1849,13517,100,17493,5098
2025-03-21 11:32:11,1836,13530,80,17493,5098
2025-03-21 11:32:16,1901,13465,99,17493,5098
2025-03-21 11:32:21,1819,13548,80,17493,5098
2025-03-21 11:32:26,1829,13537,100,17493,5098
2025-03-21 11:32:32,1867,13500,82,17493,5098
2025-03-21 11:32:37,1853,13514,80,17493,5098
2025-03-21 11:32:42,1859,13507,100,17493,5098
2025-03-21 11:32:47,1855,13511,80,17493,5098
2025-03-21 11:32:52,1880,13487,100,17493,5098
2025-03-21 11:32:58,1866,13502,80,17493,5098
2025-03-21 11:33:03,1874,13493,80,17493,5098
2025-03-21 11:33:08,1866,13501,80,17493,5098
2025-03-21 11:33:13,1945,13422,100,17493,5098
2025-03-21 11:33:19,1904,13465,80,17493,5098
2025-03-21 11:33:24,1860,13508,100,17493,5098
2025-03-21 11:33:29,1843,13523,80,17493,5098
2025-03-21 11:33:34,1858,13508,100,17493,5098
2025-03-21 11:33:40,1838,13528,100,17493,5098
2025-03-21 11:33:45,1804,13562,100,17493,5098
2025-03-21 11:33:50,1834,13532,64,17493,5098
2025-03-21 11:33:55,1835,13532,100,17493,5098
2025-03-21 11:34:00,1888,13478,80,17493,5098
2025-03-21 11:34:06,1876,13491,100,17493,5098
2025-03-21 11:34:11,1819,13547,80,17493,5098
2025-03-21 11:34:16,1824,13542,100,17493,5098
2025-03-21 11:34:21,1884,13483,80,17493,5098
2025-03-21 11:34:27,1834,13534,80,17493,5098
2025-03-21 11:34:32,1840,13527,100,17493,5098
2025-03-21 11:34:37,1863,13503,80,17493,5098
2025-03-21 11:34:42,1958,13408,80,17493,5098
2025-03-21 11:34:48,1884,13482,80,17493,5098
2025-03-21 11:34:53,1863,13504,88,17493,5098
2025-03-21 11:34:58,1883,13484,100,17493,5098
2025-03-21 11:35:03,1821,13546,80,17493,5098
2025-03-21 11:35:08,1820,13546,100,17493,5098
2025-03-21 11:35:14,1847,13520,80,17493,5098
2025-03-21 11:35:19,1830,13537,100,17493,5098
2025-03-21 11:35:24,1895,13472,80,17493,5098
2025-03-21 11:35:29,1844,13523,80,17493,5098
2025-03-21 11:35:35,1876,13491,80,17493,5098
2025-03-21 11:35:40,1873,13494,100,17493,5098
2025-03-21 11:35:45,1840,13527,80,17493,5098
2025-03-21 11:35:50,1842,13525,100,17493,5098
2025-03-21 11:35:56,1855,13512,80,17493,5098
2025-03-21 11:36:01,1879,13487,80,17493,5098
2025-03-21 11:36:06,1870,13496,100,17493,5098
2025-03-21 11:36:11,1842,13524,80,17493,5098
2025-03-21 11:36:16,1872,13495,80,17493,5098
2025-03-21 11:36:22,1889,13477,80,17493,5098
2025-03-21 11:36:27,1820,13546,100,17493,5098
2025-03-21 11:36:32,1841,13526,80,17493,5098
2025-03-21 11:36:37,1837,13530,100,17493,5098
2025-03-21 11:36:43,1807,13559,80,17493,5098
2025-03-21 11:36:48,1866,13500,100,17493,5098
2025-03-21 11:36:53,1831,13535,80,17493,5098
2025-03-21 11:36:58,1903,13464,86,17493,5098
2025-03-21 11:37:04,1863,13503,89,17493,5098
2025-03-21 11:37:09,1812,13554,100,17493,5098
2025-03-21 11:37:14,1877,13490,81,17493,5098
2025-03-21 11:37:19,1875,13492,100,17493,5098
2025-03-21 11:37:25,1891,13475,80,17493,5098
2025-03-21 11:37:30,1799,13567,100,17493,5098
2025-03-21 11:37:35,1833,13534,80,17493,5098
2025-03-21 11:37:40,1889,13479,80,17493,5098
2025-03-21 11:37:45,1814,13552,100,17493,5098
2025-03-21 11:37:51,1827,13540,80,17493,5098
2025-03-21 11:37:56,1821,13546,80,17493,5098
2025-03-21 11:38:01,1819,13548,100,17493,5098
2025-03-21 11:38:06,1818,13548,80,17493,5098
2025-03-21 11:38:12,1831,13536,100,17493,5098
2025-03-21 11:38:17,1864,13502,80,17493,5098
2025-03-21 11:38:22,1885,13481,100,17493,5098
2025-03-21 11:38:27,1922,13444,80,17493,5098
2025-03-21 11:38:32,1918,13449,80,17493,5098
2025-03-21 11:38:38,1887,13480,93,17493,5098
2025-03-21 11:38:43,1911,13456,88,17493,5098
2025-03-21 11:38:48,1840,13526,80,17493,5098
2025-03-21 11:38:53,1857,13509,100,17493,5098
2025-03-21 11:38:59,1826,13541,100,17493,5098
2025-03-21 11:39:04,1865,13502,80,17493,5098
2025-03-21 11:39:09,1833,13529,80,17493,5098
2025-03-21 11:39:14,1888,13478,100,17493,5098
2025-03-21 11:39:20,1815,13551,80,17493,5098
2025-03-21 11:39:25,1848,13519,80,17493,5098
2025-03-21 11:39:30,1789,13578,100,17493,5098
2025-03-21 11:39:35,1848,13518,83,17493,5098
2025-03-21 11:39:41,1865,13502,80,17493,5098
2025-03-21 11:39:46,1893,13474,89,17493,5098
2025-03-21 11:39:51,1872,13494,100,17493,5098
2025-03-21 11:39:56,1806,13561,80,17493,5098
2025-03-21 11:40:01,1835,13532,100,17493,5098
2025-03-21 11:40:07,1839,13527,80,17493,5098
2025-03-21 11:40:12,1865,13501,80,17493,5098
2025-03-21 11:40:17,1816,13551,100,17493,5098
2025-03-21 11:40:22,1850,13515,80,17493,5098
2025-03-21 11:40:28,1882,13485,80,17493,5098
2025-03-21 11:40:33,1818,13549,80,17493,5098
2025-03-21 11:40:38,1858,13509,100,17493,5098
2025-03-21 11:40:43,1848,13518,80,17493,5098
2025-03-21 11:40:49,1840,13526,100,17493,5098
2025-03-21 11:40:54,1805,13562,80,17493,5098
2025-03-21 11:40:59,1819,13548,80,17493,5098
2025-03-21 11:41:04,1902,13464,100,17493,5098
2025-03-21 11:41:09,1882,13484,80,17493,5098
2025-03-21 11:41:15,1870,13496,80,17493,5098
2025-03-21 11:41:20,1841,13526,100,17493,5098
2025-03-21 11:41:25,1890,13476,80,17493,5098
2025-03-21 11:41:30,1872,13495,90,17493,5098
2025-03-21 11:41:36,1857,13510,100,17493,5098
2025-03-21 11:41:41,1818,13549,80,17493,5098
2025-03-21 11:41:46,1827,13539,100,17493,5098
2025-03-21 11:41:51,1852,13514,80,17493,5098
2025-03-21 11:41:57,1796,13570,80,17493,5098
2025-03-21 11:42:02,1843,13523,80,17493,5098
2025-03-21 11:42:07,1884,13483,100,17493,5098
2025-03-21 11:42:12,1883,13484,80,17493,5098
2025-03-21 11:42:17,1828,13540,80,17493,5098
2025-03-21 11:42:23,1878,13489,100,17493,5098
2025-03-21 11:42:28,1878,13490,80,17493,5098
2025-03-21 11:42:33,1842,13525,100,17493,5098
2025-03-21 11:42:38,1823,13550,80,17493,5098
2025-03-21 11:42:44,1866,13500,80,17493,5098
2025-03-21 11:42:49,1816,13551,100,17493,5098
2025-03-21 11:42:54,1784,13582,80,17493,5098
2025-03-21 11:42:59,1821,13545,100,17493,5098
2025-03-21 11:43:05,1921,13445,80,17493,5098
2025-03-21 11:43:10,1929,13437,80,17493,5098
2025-03-21 11:43:15,1889,13478,100,17493,5098
2025-03-21 11:43:20,1828,13538,97,17493,5098
2025-03-21 11:43:25,1817,13549,100,17493,5098
2025-03-21 11:43:31,1925,13442,85,17493,5098
2025-03-21 11:43:36,1803,13563,88,17493,5098
2025-03-21 11:43:41,1812,13555,100,17493,5098
2025-03-21 11:43:46,1909,13457,80,17493,5098
2025-03-21 11:43:52,1856,13511,100,17493,5098
2025-03-21 11:43:57,1821,13545,80,17493,5098
2025-03-21 11:44:02,1772,13595,100,17493,5098
2025-03-21 11:44:07,1887,13479,80,17493,5098
2025-03-21 11:44:13,1941,13425,80,17493,5098
2025-03-21 11:44:18,1859,13507,80,17493,5098
2025-03-21 11:44:23,1898,13469,80,17493,5098
2025-03-21 11:44:28,1875,13491,100,17493,5098
2025-03-21 11:44:33,1854,13513,80,17493,5098
2025-03-21 11:44:39,1942,13424,92,17493,5098
2025-03-21 11:44:44,1887,13479,98,17493,5098
2025-03-21 11:44:49,1834,13532,81,17493,5098
2025-03-21 11:44:54,1843,13523,100,17493,5098
2025-03-21 11:45:00,1846,13521,100,17493,5098
2025-03-21 11:45:05,1816,13551,71,17493,5098
2025-03-21 11:45:10,1839,13527,100,17493,5098
2025-03-21 11:45:15,1832,13535,80,17493,5098
2025-03-21 11:45:21,1861,13508,100,17493,5098
2025-03-21 11:45:26,1867,13499,80,17493,5098
2025-03-21 11:45:31,1837,13530,80,17493,5098
2025-03-21 11:45:36,1793,13574,100,17493,5098
2025-03-21 11:45:41,1826,13540,83,17493,5098
2025-03-21 11:45:47,1807,13559,100,17493,5098
2025-03-21 11:45:52,1959,13408,80,17493,5098
2025-03-21 11:45:57,1855,13512,80,17493,5098
2025-03-21 11:46:02,1834,13532,85,17493,5098
2025-03-21 11:46:08,1845,13521,80,17493,5098
2025-03-21 11:46:13,1828,13539,100,17493,5098
2025-03-21 11:46:18,1816,13550,80,17493,5098
2025-03-21 11:46:23,1835,13532,100,17493,5098
2025-03-21 11:46:29,1819,13548,80,17493,5098
2025-03-21 11:46:34,1849,13517,80,17493,5098
2025-03-21 11:46:39,1817,13550,80,17493,5098
2025-03-21 11:46:44,1883,13483,80,17493,5098
2025-03-21 11:46:49,1857,13509,100,17493,5098
2025-03-21 11:46:55,1873,13494,80,17493,5098
2025-03-21 11:47:00,1884,13482,80,17493,5098
2025-03-21 11:47:05,1895,13472,100,17493,5098
2025-03-21 11:47:10,1906,13461,80,17493,5098
2025-03-21 11:47:16,1875,13491,100,17493,5098
2025-03-21 11:47:21,1821,13546,80,17493,5098
2025-03-21 11:47:26,1866,13501,80,17493,5098
2025-03-21 11:47:31,1860,13507,80,17493,5098
2025-03-21 11:47:37,1833,13533,100,17493,5098
2025-03-21 11:47:42,1801,13566,80,17493,5098
2025-03-21 11:47:47,1847,13520,100,17493,5098
2025-03-21 11:47:52,1876,13490,86,17493,5098
2025-03-21 11:47:58,1870,13497,80,17493,5098
2025-03-21 11:48:03,1885,13481,100,17493,5098
2025-03-21 11:48:08,1890,13477,80,17493,5098
2025-03-21 11:48:13,1901,13466,80,17493,5098
2025-03-21 11:48:18,1865,13501,80,17493,5098
2025-03-21 11:48:24,1876,13491,100,17493,5098
2025-03-21 11:48:29,1820,13546,99,17493,5098
2025-03-21 11:48:34,1794,13573,90,17493,5098
2025-03-21 11:48:39,1811,13555,80,17493,5098
2025-03-21 11:48:45,1834,13532,100,17493,5098
2025-03-21 11:48:50,1918,13449,80,17493,5098
2025-03-21 11:48:55,1913,13452,80,17493,5098
2025-03-21 11:49:00,1814,13553,100,17493,5098
2025-03-21 11:49:06,1920,13447,80,17493,5098
2025-03-21 11:49:11,1902,13464,80,17493,5098
2025-03-21 11:49:16,1905,13462,100,17493,5098
2025-03-21 11:49:21,1837,13529,80,17493,5098
2025-03-21 11:49:26,1850,13516,100,17493,5098
2025-03-21 11:49:32,1877,13490,86,17493,5098
2025-03-21 11:49:37,1839,13528,96,17493,5098
2025-03-21 11:49:42,1803,13564,94,17493,5098
2025-03-21 11:49:47,1846,13520,80,17493,5098
2025-03-21 11:49:53,1868,13498,85,17493,5098
2025-03-21 11:49:58,1842,13524,80,17493,5098
2025-03-21 11:50:03,1859,13507,81,17493,5098
2025-03-21 11:50:08,1898,13468,100,17493,5098
2025-03-21 11:50:14,1826,13540,100,17493,5098
2025-03-21 11:50:19,1871,13495,80,17493,5098
2025-03-21 11:50:24,1833,13534,81,17493,5098
2025-03-21 11:50:29,1895,13471,100,17493,5098
2025-03-21 11:50:34,1858,13508,80,17493,5098
2025-03-21 11:50:40,1821,13545,80,17493,5098
2025-03-21 11:50:45,1822,13544,96,17493,5098
2025-03-21 11:50:50,1844,13523,100,17493,5098
2025-03-21 11:50:55,1860,13507,80,17493,5098
2025-03-21 11:51:01,1890,13478,80,17493,5098
2025-03-21 11:51:06,1918,13448,100,17493,5098
2025-03-21 11:51:11,1861,13505,80,17493,5098
2025-03-21 11:51:16,1903,13463,73,17493,5098
2025-03-21 11:51:22,1857,13510,100,17493,5098
2025-03-21 11:51:27,1828,13540,80,17493,5098
2025-03-21 11:51:32,1821,13546,80,17493,5098
2025-03-21 11:51:37,1846,13520,97,17493,5098
2025-03-21 11:51:42,1790,13576,93,17493,5098
2025-03-21 11:51:48,1852,13516,80,17493,5098
2025-03-21 11:51:53,1915,13452,100,17493,5098
2025-03-21 11:51:58,1903,13464,80,17493,5098
2025-03-21 11:52:03,1813,13554,100,17493,5098
2025-03-21 11:52:09,1835,13532,80,17493,5098
2025-03-21 11:52:14,1838,13529,80,17493,5098
2025-03-21 11:52:19,1813,13554,100,17493,5098
2025-03-21 11:52:24,1820,13548,80,17493,5098
2025-03-21 11:52:30,1862,13504,80,17493,5098
2025-03-21 11:52:35,1905,13462,88,17493,5098
2025-03-21 11:52:40,1868,13498,100,17493,5098
2025-03-21 11:52:45,1830,13533,80,17493,5098
2025-03-21 11:52:50,1852,13515,100,17493,5098
2025-03-21 11:52:56,1886,13481,80,17493,5098
2025-03-21 11:53:01,1812,13555,100,17493,5098
2025-03-21 11:53:06,1844,13522,80,17493,5098
2025-03-21 11:53:11,1854,13513,80,17493,5098
2025-03-21 11:53:17,1834,13533,100,17493,5098
2025-03-21 11:53:22,1901,13466,80,17493,5098
2025-03-21 11:53:27,1865,13501,100,17493,5098
2025-03-21 11:53:32,1845,13521,80,17493,5098
2025-03-21 11:53:38,1868,13499,80,17493,5098
2025-03-21 11:53:43,1824,13542,100,17493,5098
2025-03-21 11:53:48,1864,13502,100,17493,5098
2025-03-21 11:53:53,1878,13489,80,17493,5098
2025-03-21 11:53:58,1860,13507,80,17493,5098
2025-03-21 11:54:04,1873,13494,100,17493,5098
2025-03-21 11:54:09,1854,13512,89,17493,5098
2025-03-21 11:54:14,1915,13452,100,17493,5098
2025-03-21 11:54:19,1838,13528,80,17493,5098
2025-03-21 11:54:25,1894,13472,100,17493,5098
2025-03-21 11:54:30,1917,13450,80,17493,5098
2025-03-21 11:54:35,1882,13485,80,17493,5098
2025-03-21 11:54:40,1900,13467,83,17493,5098
2025-03-21 11:54:46,1931,13435,80,17493,5098
2025-03-21 11:54:51,1873,13493,100,17493,5098
2025-03-21 11:54:56,1856,13511,80,17493,5098
2025-03-21 11:55:01,1880,13486,100,17493,5098
2025-03-21 11:55:06,1829,13538,80,17493,5098
2025-03-21 11:55:12,1801,13566,100,17493,5098
2025-03-21 11:55:17,1830,13536,80,17493,5098
2025-03-21 11:55:22,1952,13415,91,17493,5098
2025-03-21 11:55:27,1941,13426,100,17493,5098
2025-03-21 11:55:33,1854,13513,80,17493,5098
2025-03-21 11:55:38,1798,13570,100,17493,5098
2025-03-21 11:55:43,1823,13544,86,17493,5098
2025-03-21 11:55:48,1871,13496,80,17493,5098
2025-03-21 11:55:54,1837,13530,100,17493,5098
2025-03-21 11:55:59,1801,13564,80,17493,5098
2025-03-21 11:56:04,1889,13477,100,17493,5098
2025-03-21 11:56:09,1875,13491,85,17493,5098
2025-03-21 11:56:15,1974,13392,80,17493,5098
2025-03-21 11:56:20,1881,13486,80,17493,5098
2025-03-21 11:56:25,1815,13552,100,17493,5098
2025-03-21 11:56:30,1853,13513,80,17493,5098
2025-03-21 11:56:35,1866,13501,80,17493,5098
2025-03-21 11:56:41,1815,13551,100,17493,5098
2025-03-21 11:56:46,1839,13528,80,17493,5098
2025-03-21 11:56:51,1868,13499,100,17493,5098
2025-03-21 11:56:56,1797,13570,80,17493,5098
2025-03-21 11:57:02,1903,13463,100,17493,5098
2025-03-21 11:57:07,1934,13433,80,17493,5098
2025-03-21 11:57:12,1885,13482,80,17493,5098
2025-03-21 11:57:17,1885,13481,100,17493,5098
2025-03-21 11:57:23,1875,13492,100,17493,5098
2025-03-21 11:57:28,1841,13526,80,17493,5098
2025-03-21 11:57:33,1835,13532,80,17493,5098
2025-03-21 11:57:38,1844,13523,100,17493,5098
