Timestamp,Used_Mem(MB),Avail_Mem(MB),GPU0_Util(%),GPU0_MemUsed(MB),GPU0_MemFree(MB),GPU1_Util(%),GPU1_MemUsed(MB),GPU1_MemFree(MB),GPU2_Util(%),GPU2_MemUsed(MB),GPU2_MemFree(MB),GPU3_Util(%),GPU3_MemUsed(MB),GPU3_MemFree(MB),ParentFolder
2025-03-17 16:55:51,32162,158992,48,8613,14002,49,8725,13890,49,4629,17986,44,8597,14018,compute-g5-12xlarge-b32
2025-03-17 16:55:57,32182,158980,54,8613,14002,54,8725,13890,56,4629,17986,57,8597,14018,compute-g5-12xlarge-b32
2025-03-17 16:56:02,32268,158895,66,8613,14002,72,8725,13890,75,4629,17986,73,8597,14018,compute-g5-12xlarge-b32
2025-03-17 16:56:08,32348,158814,43,8613,14002,39,8725,13890,38,4629,17986,37,8597,14018,compute-g5-12xlarge-b32
2025-03-17 16:56:14,32362,158801,54,8613,14002,64,8725,13890,69,4629,17986,66,8597,14018,compute-g5-12xlarge-b32
2025-03-17 16:56:19,32182,158981,77,8613,14002,77,8725,13890,84,4629,17986,88,8597,14018,compute-g5-12xlarge-b32
2025-03-17 16:56:25,31983,159180,51,8613,14002,53,8725,13890,52,4629,17986,43,8597,14018,compute-g5-12xlarge-b32
2025-03-17 16:56:31,32046,159128,51,8613,14002,44,8725,13890,39,4629,17986,45,8597,14018,compute-g5-12xlarge-b32
2025-03-17 16:56:36,29973,161191,8,8613,14002,0,8725,13890,0,4629,17986,0,8597,14018,compute-g5-12xlarge-b32
2025-03-17 16:56:42,31366,159797,10,8613,14002,10,8725,13890,10,4629,17986,11,8597,14018,compute-g5-12xlarge-b32
2025-03-17 19:11:24,3466,187696,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:11:30,3675,187488,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:11:35,4083,187081,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:11:41,4505,186659,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:11:47,4815,186346,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:11:52,5201,185966,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:11:58,5618,185545,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:12:03,5995,185165,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:12:09,6372,184790,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:12:15,6758,184408,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:12:20,7141,184023,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:12:26,7526,183637,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:12:32,7909,183254,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:12:37,8260,182903,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:12:43,8656,182506,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:12:48,9078,182087,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:12:54,9441,181719,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:13:00,9851,181311,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:13:05,10252,180911,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:13:11,10667,180498,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:13:17,11082,180081,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:13:22,11458,179705,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:13:28,11842,179321,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:13:34,12234,178930,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:13:39,12641,178522,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:13:45,13041,178122,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:13:50,13500,177663,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:13:56,13899,177264,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:14:02,14238,176925,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:14:07,14606,176558,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:14:13,14990,176173,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:14:19,15368,175795,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:14:24,15777,175387,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:14:30,16155,175005,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:14:35,16550,174613,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:14:41,16975,174188,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:14:47,17347,173817,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:14:52,17700,173462,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:14:58,18112,173050,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:15:04,18575,172584,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:15:09,19037,172128,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:15:15,19441,171723,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:15:21,19868,171295,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:15:26,20254,170911,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:15:32,20632,170531,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:15:37,21000,170166,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:15:43,21357,169806,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:15:49,21733,169431,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:15:54,22142,169022,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:16:00,22538,168626,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:16:06,22940,168224,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:16:11,23416,167749,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:16:17,23839,167326,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:16:22,24221,166940,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:16:28,24678,166486,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:16:34,25074,166086,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:16:39,25411,165754,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:16:45,25789,165375,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:16:51,26153,165009,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:16:56,26597,164567,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:17:02,26937,164225,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:17:08,27324,163839,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:17:13,27710,163455,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:17:19,28142,163021,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:17:25,28521,162639,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:17:30,28912,162249,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:17:36,29302,161862,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:17:41,29676,161488,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:17:47,30088,161077,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:17:53,30506,160657,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:17:58,30864,160301,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:18:04,31250,159913,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:18:10,31634,159530,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:18:15,32012,159154,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:18:21,32403,158759,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:18:26,32804,158362,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:18:32,33189,157975,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:18:38,33569,157595,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:18:43,33984,157178,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:18:49,34406,156757,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:18:55,34882,156282,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:19:00,35299,155865,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:19:06,35683,155481,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:19:12,36022,155141,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:19:17,36386,154776,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:19:23,36729,154436,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:19:28,37128,154039,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:19:34,37534,153630,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:19:40,37977,153188,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:19:45,38360,152804,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:19:51,38702,152460,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:19:57,39060,152104,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:20:02,39437,151729,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:20:08,39850,151313,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:20:14,40251,150912,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:20:19,40631,150530,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:20:25,40954,150209,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:20:30,41335,149828,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:20:36,41826,149335,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:20:42,42184,148980,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:20:47,42609,148554,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:20:53,42984,148179,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:20:59,43353,147810,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:21:04,43759,147405,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:21:10,44124,147040,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:21:15,44480,146684,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:21:21,44873,146291,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:21:27,45234,145931,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:21:32,45641,145522,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:21:38,46038,145128,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:21:44,46470,144692,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:21:49,46834,144328,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:21:55,47231,143930,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:22:01,47601,143561,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:22:06,47958,143209,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:22:12,48385,142780,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:22:17,48767,142396,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:22:23,49142,142022,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:22:29,49535,141628,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:22:34,49892,141271,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:22:40,50286,140878,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:22:46,50703,140461,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:22:51,51098,140067,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:22:57,51476,139688,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:23:02,51841,139323,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:23:08,52202,138962,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:23:14,52590,138573,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:23:19,52968,138196,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:23:25,53362,137800,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:23:31,53728,137432,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:23:36,54116,137048,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:23:42,54499,136665,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:23:48,54866,136299,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:23:53,55229,135934,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:23:59,55597,135567,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:24:04,55893,135270,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:24:10,56266,134898,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:24:16,56691,134473,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:24:21,57069,134092,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:24:27,57458,133704,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:24:33,57864,133298,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:24:38,58197,132966,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:24:44,58575,132589,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:24:49,58939,132223,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:24:55,59375,131787,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:25:01,59774,131389,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:25:06,60143,131022,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:25:12,60561,130602,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:25:18,60980,130184,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:25:23,61350,129813,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:25:29,61774,129390,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:25:35,62150,129013,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:25:40,62501,128663,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:25:46,62919,128245,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:25:51,63338,127827,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:25:57,63789,127374,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:26:03,64167,126997,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:26:08,64510,126651,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:26:14,64944,126220,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:26:20,65343,125819,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:26:25,66873,124281,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:26:31,50663,140546,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:26:37,13910,177267,0,257,22358,0,257,22358,0,257,22358,0,257,22358,compute-g5-12xlarge-b256
2025-03-17 19:26:42,11929,179234,0,265,22349,0,263,22351,0,263,22351,0,263,22351,compute-g5-12xlarge-b256
2025-03-17 19:26:48,17351,173810,2,1911,20703,0,373,22241,0,373,22241,0,373,22241,compute-g5-12xlarge-b256
2025-03-17 19:26:53,17468,173700,0,2321,20294,0,731,21883,0,731,21883,0,731,21883,compute-g5-12xlarge-b256
2025-03-17 19:26:59,17145,174020,0,2321,20294,0,783,21832,0,783,21832,0,783,21832,compute-g5-12xlarge-b256
2025-03-17 19:27:05,17192,173972,0,2321,20294,0,783,21832,0,783,21832,0,783,21832,compute-g5-12xlarge-b256
2025-03-17 19:27:10,17236,173930,0,2321,20294,0,783,21832,0,783,21832,0,783,21832,compute-g5-12xlarge-b256
2025-03-17 19:27:16,17258,173907,0,2321,20294,0,783,21832,0,783,21832,0,783,21832,compute-g5-12xlarge-b256
2025-03-17 19:27:22,17261,173903,0,2321,20294,0,783,21832,0,783,21832,0,783,21832,compute-g5-12xlarge-b256
2025-03-17 19:27:27,17289,173875,0,2321,20294,0,783,21832,0,783,21832,0,783,21832,compute-g5-12xlarge-b256
2025-03-17 19:27:33,17393,173771,0,2321,20294,0,783,21832,0,783,21832,0,783,21832,compute-g5-12xlarge-b256
2025-03-17 19:27:38,18187,172976,0,2321,20294,0,783,21832,0,783,21832,0,783,21832,compute-g5-12xlarge-b256
2025-03-17 19:27:44,18562,172602,0,2321,20294,0,783,21832,0,783,21832,0,783,21832,compute-g5-12xlarge-b256
2025-03-17 19:27:50,18764,172399,0,2321,20294,0,783,21832,0,783,21832,0,783,21832,compute-g5-12xlarge-b256
2025-03-17 19:27:55,18754,172410,0,2321,20294,0,783,21832,0,783,21832,0,783,21832,compute-g5-12xlarge-b256
2025-03-17 19:28:01,18821,172341,0,2321,20294,0,783,21832,0,783,21832,0,783,21832,compute-g5-12xlarge-b256
2025-03-17 19:28:07,18990,172174,0,2321,20294,0,783,21832,0,783,21832,0,783,21832,compute-g5-12xlarge-b256
2025-03-17 19:28:12,19065,172099,0,2321,20294,0,783,21832,0,783,21832,0,783,21832,compute-g5-12xlarge-b256
2025-03-17 19:28:18,19031,172133,0,2321,20294,0,783,21832,0,783,21832,0,783,21832,compute-g5-12xlarge-b256
2025-03-17 19:28:23,19016,172148,0,2321,20294,0,783,21832,0,783,21832,0,783,21832,compute-g5-12xlarge-b256
2025-03-17 19:28:29,21342,169806,30,9704,12910,42,12673,9942,48,11853,10761,42,11853,10761,compute-g5-12xlarge-b256
2025-03-17 19:28:35,22966,168197,77,16751,5864,73,17775,4840,68,16751,5864,71,16751,5864,compute-g5-12xlarge-b256
2025-03-17 19:28:40,22998,168165,75,16805,5810,90,17829,4786,89,16805,5810,89,16805,5810,compute-g5-12xlarge-b256
2025-03-17 19:28:46,22986,168177,0,16805,5810,0,17829,4786,0,16805,5810,0,16805,5810,compute-g5-12xlarge-b256
2025-03-17 19:28:52,22900,168262,1,16805,5810,2,17829,4786,6,16805,5810,4,16805,5810,compute-g5-12xlarge-b256
2025-03-17 19:28:57,22957,168206,79,17689,4925,66,17829,4786,75,17689,4925,69,16805,5810,compute-g5-12xlarge-b256
2025-03-17 19:29:03,23507,167651,41,21229,1386,39,17829,4786,41,21229,1386,41,16805,5810,compute-g5-12xlarge-b256
2025-03-17 19:29:09,23421,167742,59,21229,1386,57,17829,4786,55,21229,1386,57,16805,5810,compute-g5-12xlarge-b256
2025-03-17 19:29:14,23247,167916,61,21229,1386,61,17829,4786,61,21229,1386,61,16805,5810,compute-g5-12xlarge-b256
2025-03-17 19:29:20,23590,167573,60,21229,1386,44,17829,4786,58,21229,1386,58,16805,5810,compute-g5-12xlarge-b256
2025-03-17 19:29:26,23804,167358,67,21229,1386,29,17829,4786,41,21229,1386,42,16805,5810,compute-g5-12xlarge-b256
2025-03-17 19:29:31,24102,167071,52,21229,1386,30,17829,4786,33,21229,1386,39,17689,4925,compute-g5-12xlarge-b256
2025-03-17 19:29:37,24411,166750,59,21229,1386,36,17829,4786,27,21229,1386,23,21229,1386,compute-g5-12xlarge-b256
2025-03-17 19:29:43,24604,166569,46,21229,1386,39,21229,1386,35,21229,1386,30,21229,1386,compute-g5-12xlarge-b256
2025-03-17 19:29:48,24401,166755,20,21229,1386,20,21229,1386,21,21229,1386,21,21229,1386,compute-g5-12xlarge-b256
2025-03-17 19:29:54,24563,166585,52,21229,1386,25,21229,1386,34,21229,1386,31,21229,1386,compute-g5-12xlarge-b256
2025-03-17 19:30:00,24575,166588,42,21229,1386,38,21229,1386,47,21229,1386,34,21229,1386,compute-g5-12xlarge-b256
2025-03-17 19:30:05,24898,166266,56,21229,1386,46,21229,1386,48,21229,1386,48,21229,1386,compute-g5-12xlarge-b256
2025-03-17 19:30:11,24883,166279,60,21229,1386,60,21229,1386,60,21229,1386,59,21229,1386,compute-g5-12xlarge-b256
2025-03-17 19:30:17,24883,166280,61,21229,1386,60,21229,1386,60,21229,1386,60,21229,1386,compute-g5-12xlarge-b256
2025-03-17 19:30:22,25278,165877,2,21229,1386,0,21229,1386,0,21229,1386,0,21229,1386,compute-g5-12xlarge-b256
2025-03-17 19:30:28,26259,164902,0,21229,1386,0,21229,1386,0,21229,1386,0,21229,1386,compute-g5-12xlarge-b256
2025-03-17 19:30:34,26195,164969,0,21229,1386,0,21229,1386,0,21229,1386,0,21229,1386,compute-g5-12xlarge-b256
2025-03-17 19:30:39,26456,164706,0,21229,1386,0,21229,1386,0,21229,1386,0,21229,1386,compute-g5-12xlarge-b256
2025-03-17 19:30:45,26428,164740,0,21229,1386,0,21229,1386,0,21229,1386,0,21229,1386,compute-g5-12xlarge-b256
2025-03-17 19:30:51,26346,164819,0,21229,1386,0,21229,1386,0,21229,1386,0,21229,1386,compute-g5-12xlarge-b256
2025-03-17 19:30:56,26283,164883,0,21229,1386,0,21229,1386,0,21229,1386,0,21229,1386,compute-g5-12xlarge-b256
2025-03-17 19:31:02,26213,164954,0,21229,1386,0,21229,1386,0,21229,1386,0,21229,1386,compute-g5-12xlarge-b256
